Edad,Salario,Experiencia,Educacion,Aprobado_Credito
38.61636025047634,3242.166050227124,5.926457206331012,Universitario,1
28.548802453948756,2697.6820876973898,3.9477494559090562,nan,1
38.61395605508414,2105.648804578617,9.65046837706382,nan,1
50.38036566465969,2706.6734411805746,6.629688060873452,nan,1
34.64173960890049,3916.895913027552,1.8673534359275852,nan,1
50.64643655814006,4597.657338550516,10.453406972895182,Primario,1
8.802548959102555,5611.931505752672,8.005270648448946,Primario,1
43.21902504375224,4334.483342824979,1.380667281157697,Secundario,1
35.870470682381715,4592.776363521171,0.42124957590017864,nan,1
32.009926495341325,5608.216046408955,1.3162978118476625,Secundario,1
35.91760776535502,,2.053703749213839,Universitario,1
15.124310853991073,4983.0788108132,5.453846376650234,Primario,1
32.80328112162488,3620.4081154407536,5.24672995770549,nan,1
38.57112571511746,4721.25108877196,7.204431271665429,Primario,1
49.77894044741516,4209.99748567735,4.067749799273484,Universitario,1
29.817297817263526,3758.156008314666,4.218111950642997,Secundario,1
26.915063971068122,,5.337533542379765,Primario,1
29.982429564154636,2796.9085712332762,8.377654331869852,Primario,1
44.15402117702074,3140.0888042587912,-0.6776887361203681,nan,0
38.287511096596845,5177.6046776172725,4.230716829290202,Primario,1
29.702397962329613,4971.149057566674,8.956092174284528,nan,1
40.13267433113356,4012.6970961721136,5.203341494919812,Secundario,1
35.9707754934804,4339.693689726266,4.115348005536018,nan,1
44.68644990532889,4517.384012910674,2.556089852843576,Secundario,1
,4365.015611187745,7.7075416550680576,Universitario,1
31.723378534022316,4241.15610016203,3.556082083472218,Secundario,1
31.078918468678424,3159.5289198820765,3.532339888372248,Secundario,1
20.364850518678814,5238.231971533078,9.091209405850696,Universitario,1
37.96120277064576,3795.9486025083906,1.8593646297160258,Universitario,1
37.610552721798896,3009.4228684883246,,Primario,1
35.05113456642461,4134.0969589129945,5.507207965913717,Secundario,1
32.65412866624853,4343.213097947112,5.073635628348017,nan,1
20.84629257949586,4395.354935682644,5.856211684444142,Universitario,1
30.79354677234641,4972.785303929921,5.0623431226959115,Universitario,1
31.572854834732304,3620.1916198980325,3.4158162977363826,Primario,1
26.97722730778381,3934.8431039392276,6.032512022998752,Secundario,1
,3156.0471782298373,3.5304037390698113,Primario,1
39.040508568145384,4233.718403878382,6.284122635439272,nan,1
53.8618590121053,3141.3503709932693,11.937531891755121,Secundario,1
36.74577812831839,3410.0833416592063,6.980487326963667,Universitario,1
37.57550390722764,4983.451390288347,4.43396580257861,nan,1
34.25554084233833,4136.479823788142,5.7666934142576105,Primario,1
15.812287847009586,5424.565940670317,4.040476889566229,Secundario,1
34.73486124550783,5176.717528262565,4.44851352652551,nan,1
35.60230209941027,4215.743855630512,4.664829485386226,Universitario,1
59.63242112485286,4353.711043583901,6.425840214494704,Primario,1
33.076390352188774,3761.504241807108,7.720374958050632,Primario,1
38.015473423336125,5043.907407864292,11.327624489023385,Universitario,1
34.65288230294757,4363.124454105015,6.945348803923993,Secundario,1
23.313219623804677,4909.560933237783,1.7094695028405518,Secundario,1
46.42822814515021,3353.135476280425,1.1571512927612728,Primario,1
42.519330326867745,2638.9266000238595,4.798586335605807,Universitario,1
42.910319470430466,4502.2545958787,8.001280964358223,Secundario,1
25.90612545205261,4702.793108581088,4.376137855188473,nan,1
49.02794310936099,4075.1895781807866,4.422634469696558,Secundario,1
20.981489372077192,4578.616397737941,7.699663151602981,Secundario,1
40.868570938002705,3148.000079144456,4.919697565114289,Primario,1
56.90455625809979,4939.2980033564945,8.103230589512764,Primario,1
25.094636748693116,5171.71871151977,0.485543250415156,Primario,1
29.33702270397228,5020.68178449596,6.430108535789977,Secundario,1
35.99651365087641,4123.968566155485,-0.32867228500151846,Universitario,1
29.965243458838007,5186.494040066019,5.799929999650548,Universitario,1
19.493365689338674,2857.131876468471,7.701958729297877,Universitario,1
35.68562974806027,4573.472136915144,0.11553931715897825,nan,1
24.37696286273895,4716.4500920346045,-1.8857154718948363,Primario,1
39.73592430635182,4501.241714051095,7.552994591181982,Secundario,1
25.80575765766197,3059.630052266812,6.348238658423904,Secundario,1
50.499344050175395,4229.358059384991,1.7043385232576957,Universitario,1
27.167467076637628,3743.8979930857718,5.733075253916048,nan,1
31.779384837943244,2042.6006323273255,3.3756843073643443,Secundario,0
43.135172173696695,2822.2860796718805,4.4625605674176,Universitario,1
22.69135683566045,5161.258173309909,4.194987830177642,Primario,1
37.27459934604129,3602.0855813865173,1.0078396314754228,nan,1
48.07142754282428,5056.13053199912,7.703287064231331,nan,1
18.925167654387725,5143.65081081708,1.8228009242794805,Universitario,1
36.84633858532304,4546.240758613308,5.27796292589213,Primario,1
37.598827942484235,3385.568869499296,6.956171447970529,nan,1
42.8182287177731,4944.234580485614,2.5097709068257483,Secundario,1
22.63049289121918,4213.556322601314,4.1753778335122655,nan,1
21.795433869157236,4044.6679336250836,3.473711405954713,Secundario,1
40.21941565616898,3088.393049574858,10.173481602062713,Primario,1
37.96984673233186,3499.217651312903,7.744698011011364,nan,1
37.504928503458764,3102.9449047257513,7.279615461851046,nan,1
38.46448209496975,4959.130168960186,11.63124907028621,Secundario,1
28.199752784215093,5534.369271250189,6.056320387812706,nan,1
37.322536971610035,4923.685432487498,3.992128164673113,Primario,1
37.93072473298681,4198.922876904853,0.680517024345618,Universitario,1
27.85648581973632,3693.162240637672,2.9014137245842955,Primario,1
53.65774511144757,4476.416186314668,5.477781897714645,Universitario,1
39.73832920911788,3582.9239863393987,7.794159165788421,Secundario,1
23.086965027973513,3968.6381282517755,3.0383256218372647,Universitario,1
41.5655360863383,3178.532068559926,9.751010304040555,Universitario,1
25.253183297726785,4650.6408423972025,0.38123338496620995,nan,1
42.87084603742452,4700.908253953611,3.8735966130729014,Secundario,1
46.58595579007404,4908.855635993191,6.211376947264833,nan,1
26.793176816482895,4557.785608740568,5.393514904858204,Secundario,1
44.63376129244322,4487.970140589695,6.430175852855331,nan,1
39.12780926936498,2956.1779673194605,5.38553791037432,Universitario,1
43.2206015999449,2914.32326939936,6.9446839139219545,Primario,1
53.967929826539475,4331.05619308421,4.268225840885779,Universitario,1
32.54611883997129,5100.897897232452,4.098228292486019,nan,1
27.462638356425103,3732.7684650855686,2.5250605250227,Secundario,0
26.104855703744768,4005.6087834551563,11.521140209195893,Primario,1
,4015.9960787772284,4.764523705698312,Universitario,1
34.228982905858956,2156.7116617284855,6.306581508210858,Secundario,1
38.41151974816644,4240.424418694809,4.365985528588868,nan,1
37.766907993300194,3450.1479718939213,9.775659704398372,Primario,1
43.27183249036024,4611.080430893957,4.966369909595137,Secundario,1
35.13001891877907,3968.6627100728597,5.982463271374531,Primario,1
49.53534077157317,3820.7374643295243,2.3828936193098524,Universitario,1
32.35343166762044,3842.5209611216555,10.281393885401208,Primario,1
62.20169166589619,3672.9803546419325,5.650983096536565,Primario,1
41.25667347765006,2638.451658249978,10.390589530862028,Universitario,1
26.428424435837172,4953.3485613347275,3.1977663638541194,nan,1
24.291075019388877,3366.0960532261292,3.674021016903871,Primario,1
39.824724152431855,3532.247756490159,3.4185609982289944,Universitario,1
32.76537214674149,4079.065454426509,4.148996984961952,Secundario,1
42.14000494092092,2884.4470111285254,7.011655125836073,Secundario,1
39.73237624573545,3500.9202412940167,-1.1449161705505047,Secundario,1
34.271710873431275,5916.493018490244,4.855194784393651,nan,1
26.53206281931595,4336.734364689776,2.6579880859469682,Universitario,1
19.851527753141355,3142.1971738344914,2.3358466451809363,Universitario,1
30.53485047932979,1918.660284668339,6.404744761135795,Universitario,1
,5001.3942429324925,5.900048124761466,Universitario,1
,2987.9167208070994,7.589215543388758,nan,1
22.54261221288012,3457.130240096697,6.162150749187287,nan,1
36.73180925851182,3583.7657180375004,5.539233002776383,Secundario,1
38.85317379728837,3086.870693716653,3.324274778523503,Universitario,1
26.16142563798867,3923.7636867216984,2.2193616638579785,Secundario,1
36.53725105945528,3448.5888179014905,6.79734294824865,Primario,1
35.58208718446,4611.133768326075,4.232499461362953,Primario,1
23.57029702169377,4140.551697651796,6.19764892267421,Secundario,1
38.577873603482836,5432.128540157501,4.986462959993039,nan,1
40.60784526368234,5452.3518415472945,-1.1307985511622798,Primario,1
45.830512431752766,3045.1831105722604,6.450502079798089,Secundario,1
45.53802052034903,3672.984796737174,3.122373045624887,Universitario,1
21.22330632042909,6154.30574737632,7.592594826008074,Secundario,1
25.621749600848773,2841.5405069781527,-0.5766156589453626,Universitario,0
40.1503526720866,4797.625285178469,10.697182301185599,Primario,1
40.13785950912209,4547.9978819363205,3.2120262067096452,Secundario,1
40.150476863060476,3151.050278691645,6.413581961218213,Universitario,1
73.52731490654722,3199.3011884502403,2.8622662211449,nan,1
40.70890510693167,5844.943862201444,3.2700171772490263,Secundario,1
46.35565640180599,5824.9526232768,7.055892074397461,nan,1
44.54001763493203,4429.915640423104,4.393945075402509,Secundario,1
41.51391251305798,2613.795674158363,4.6022892946467735,nan,1
31.847307553596544,5256.85786970589,7.548387004654556,Secundario,1
42.589692204932675,2609.5647052233007,5.56679789604826,nan,1
,4715.1990253065205,6.34477632941329,Primario,1
32.63181393259991,2380.737725859899,3.1258554693615137,Universitario,0
30.146364521708964,4007.618503386574,6.999652692499235,Primario,1
35.81874139386323,4884.98078290239,5.334813504178689,nan,1
58.146585666735085,1174.6415889685659,6.291198327107486,Universitario,1
16.32734807408252,3471.620889548637,6.0913060095696325,nan,1
41.86260190374514,4153.311950678063,8.388662310861593,Secundario,1
18.872841288103483,3655.819553491009,6.514458933643754,nan,1
30.280681342105666,3328.925424573465,1.5201076562584026,Primario,1
45.889505969673664,3866.524530657445,3.21653108967705,Universitario,1
35.64280019095463,5037.523823136868,5.678969700070063,nan,1
24.222552220706937,5368.9549069789255,6.195244037937701,Universitario,1
27.846962907400318,4705.021164673684,1.0253328003336253,Primario,1
41.79597748934676,5553.361261214368,2.022853579785112,Universitario,1
27.696333682828634,3465.219429049234,8.280698299921747,Universitario,1
37.16458589581975,4596.784657194421,,Secundario,1
35.45571839903814,2981.153459213869,0.03719575859607449,Universitario,1
28.48399652394183,6931.124448437848,5.774553020797259,nan,1
56.439440893253256,4100.14706269494,5.1436441711610605,Universitario,1
41.33919022318011,4804.106931038817,8.034224025092044,Primario,1
14.74857413342393,2237.535092265366,6.489109268538723,Universitario,1
36.86454314769428,4781.334545912111,7.487298012450622,Secundario,1
28.38213535231612,4113.699239029767,-1.8424989621651022,Primario,1
43.52433334796224,4464.104900194056,4.97859369250848,nan,1
27.074792615672994,4013.572182024651,2.28147366136381,Primario,1
33.85263558533101,3880.202832549291,2.3582693300587083,Universitario,1
40.049872789804574,3691.851425774082,1.3218586053068275,Primario,1
43.657551941701215,3910.3424220892825,5.685136939240717,nan,1
22.997035929442237,5468.275258457288,6.000300337418535,nan,1
31.654987641590516,3632.616710578453,6.892832139418794,Primario,1
30.25054688839044,6258.783753519518,3.790780619947535,Primario,1
28.46670767426288,4061.376897722421,9.152423362978109,Secundario,1
52.65454240281097,5399.967029760473,2.2038513240720174,nan,1
39.049817109609556,5143.926105755259,0.7022744829398926,Secundario,1
22.391160456649548,2436.563118773495,5.656388288412196,Universitario,1
44.17861947054776,2648.1323325677927,2.946490999777861,nan,1
56.22156197012633,3321.7692267927728,6.5953942341040275,nan,1
45.32465260551147,2456.316294688775,3.02677267705672,Secundario,1
19.806300340459867,3586.9378140001986,3.263225655204793,Universitario,1
30.157659271337486,4028.1179555984877,3.0195347266255887,Primario,1
47.669111491866225,4648.609466788929,2.8040217613547784,nan,1
27.923305343812192,4180.576414577678,4.994187788232415,Secundario,1
39.43819428146229,4005.2397846072604,5.7175156239917495,nan,1
42.74634053429337,5023.74129005306,2.7985013808125077,Secundario,1
25.73069528421917,4889.883175418383,1.488061273238893,Secundario,1
34.404746439382,5907.841246444393,6.496045876736122,Secundario,1
2.5873265993092716,4186.623844087495,6.163715546482338,nan,1
24.756123586657104,1589.021801452317,7.143898262086482,Primario,1
32.4743184860684,4427.198617657681,1.8699301047883865,Primario,1
22.522168180351507,6269.031213666989,2.519596699444603,Secundario,1
51.32411303931635,5025.986093881193,7.469723151753598,Primario,1
20.698586220393672,5255.300069453826,7.688141546883161,Primario,1
30.59955513303016,4094.8298727397296,3.7726762248215073,nan,1
36.30740577286091,4913.136648926491,2.142160361341637,Primario,1
49.412732890661154,5307.928532358135,2.8954904924980776,Universitario,1
20.641378488205607,3665.749685047086,2.1035286994013402,Secundario,1
46.63163752154959,3499.217050333524,7.393767196420761,Universitario,1
35.10233061019587,,7.138701642781477,nan,1
25.18491348952049,4969.261530271471,5.243914579850055,nan,1
39.62103474263271,1244.6309687385824,2.966558056716946,Universitario,1
36.9905969557347,3805.2206330242693,2.356537775440901,nan,1
28.997831228412053,2046.5457504343233,3.1531314034514946,Primario,1
35.69802084990019,3877.4227711775034,,Universitario,1
31.1468640313824,5689.614454926246,5.679837081901697,Primario,1
36.13517345251248,3375.9816408015677,7.287110953156485,Primario,1
41.62130674521047,3713.9157241286034,7.3816833203230425,nan,1
50.86016816145352,4661.935768027681,2.346997869569135,nan,1
22.62184501173151,4993.785333642165,3.2068009917830773,Universitario,1
56.330333746562665,4956.166633060853,3.3404235259948507,nan,1
15.479122004774982,4037.317951508817,8.057330463408807,Secundario,1
33.482149049644164,4570.4668406174305,0.997417574906283,nan,1
40.883172064845766,4526.583326850201,4.991117357439658,Secundario,1
37.809918677350325,3296.2542978038455,2.3753778546022506,nan,1
28.773004801794063,2248.9546281529083,4.42549026241623,nan,1
32.918777496427246,3102.9757280731737,7.081549001086242,Primario,1
30.069990653411672,5438.730914411221,4.03061038206511,Universitario,1
29.106352430557884,6213.213185187396,2.739970361982862,Secundario,1
43.496020970210246,3908.9815937462245,7.242919894678128,Universitario,1
38.57015485965047,5400.18004756819,5.389747693127154,nan,1
28.07090404739346,3702.6018254863466,6.4468617946780205,nan,1
43.995998754332504,4349.033115715261,5.79399295240732,nan,1
38.072995208766095,3385.7950282525308,1.3556605517986076,Universitario,1
43.1286211883896,5014.548537997631,8.915478185647444,Universitario,1
41.29628841923612,3361.384113406685,4.403266345514813,Primario,1
26.710049890779278,3107.3865009591436,7.527350050027909,Primario,1
29.398189598030307,4046.750988306842,3.949640189523631,Primario,0
42.472936051232615,4816.766418790318,6.697199091640013,Secundario,1
41.10370265433465,4163.653111908356,8.03244782943319,Universitario,1
,3530.9732650345304,,Primario,1
36.17327383308782,3100.3218783834136,5.3161530034062325,Universitario,1
47.77664895788425,2313.108277841812,3.9814471599823777,nan,1
29.084286111641703,3543.7469127133973,0.7749843919963011,Universitario,1
40.470973811700375,3847.086164201061,1.2866137590902316,Primario,1
32.97807347566106,4553.960558565068,8.349274506477917,Secundario,1
32.8231879677278,2832.8926226158337,2.528676664226132,Primario,1
45.9877685198719,4668.187599736902,7.412665588834978,Universitario,1
,3405.8415715916144,7.743109447222377,nan,1
43.135096360006386,3486.2294051181666,6.365985175877667,nan,1
48.05478807154329,5248.719766632504,6.173671491449131,Universitario,1
35.21003841632759,1522.6515937285171,1.503483648983047,Secundario,1
41.81952971294964,2773.171060787744,0.9518230292266168,Primario,1
31.89733243406544,4045.64555835659,3.0238518195074717,Universitario,1
38.24166352488442,3995.029004281339,9.958455468562619,Universitario,1
,2298.0154893644312,9.124303525721817,Universitario,1
35.96995964992718,3505.7929511399448,5.111550073952665,Universitario,1
40.95157025436914,4958.0151837327,8.883122804567282,Primario,1
26.817793167665275,2837.1695662956386,2.195100869792529,Primario,1
55.92387275685461,5080.752276898359,3.891722595722459,Primario,1
24.93982618500298,3283.8397429317083,9.761742287612378,Primario,1
22.85811387212268,2127.075940315869,11.30653518650056,Primario,1
46.581108735000676,4819.085519239652,7.314854776296473,Secundario,1
42.91662693962936,4250.691775774953,0.23171733042376808,nan,1
41.24119817052155,2534.0633743761337,9.048618049814793,nan,1
41.2834550926428,3457.221020512581,4.196543068693354,Primario,1
34.87753227153085,5724.963081703803,7.167724678002816,nan,1
26.027456285141685,4658.35234244445,5.297339625977973,Universitario,1
35.75804558193726,5115.386059265227,8.01963473717234,nan,1
28.228382884878883,,5.140135881829561,Primario,1
44.75119733417751,5225.278451666987,13.186788125620524,Secundario,1
33.52942618497861,2576.046990180273,7.895416984814142,nan,1
26.745028032074885,2607.680798647996,1.225986771680836,Universitario,0
31.786141583470066,4835.119313484854,-0.03519957433594989,Secundario,1
39.12931454275624,2668.9195710506465,0.002271370366084824,nan,1
29.36275447196025,5517.560954522129,6.784882806786541,Universitario,1
26.777796044335687,2747.5901221166173,7.887111873487953,Universitario,1
37.436872114919126,3027.937671824309,-2.836432424094392,Primario,0
37.44966571108723,5153.171563550741,8.663108996325997,Secundario,1
29.9305682462887,3379.2478902311113,6.051296459522617,nan,1
30.28961694381677,4795.154824505071,9.851809409038843,Secundario,1
37.32049937357636,2886.6136360704363,2.0959018097636655,Universitario,1
20.519156585026757,3723.3992604744535,5.87198116804045,Primario,1
20.925362256234447,4740.864916256827,5.84913623127395,Universitario,1
27.81555778747564,3154.2758820465574,2.6789677773324527,nan,0
32.86552848288153,5022.726845357996,1.1929093791523275,Secundario,1
38.10907565598005,3639.714492418722,7.794057213091373,nan,1
49.753562169495524,4120.091168124657,5.68738171941001,nan,1
43.576596232020194,2997.3374784682283,6.181829645236,Universitario,1
33.40061470036573,3229.638257760757,9.088207884737898,nan,1
34.80983792097311,3155.8576447667974,4.880852753658395,nan,1
24.97470635362191,3391.0267299802717,5.944646989589453,nan,1
34.8148686400761,5546.2030518478605,6.057253752686137,Primario,1
32.11341361079862,5120.789914599576,6.1370413901488705,nan,1
38.227185603380896,4451.799577688729,0.7736664366118742,Secundario,1
26.72769056447677,3341.38176426033,,Universitario,1
40.193465142411725,3157.921045391207,8.475196202343303,Primario,1
50.32738913002578,3030.385707982233,4.615987242511091,Secundario,1
33.91239851543143,3696.1662625655017,3.582000081767381,Primario,1
39.01711722098941,4280.129214567486,7.90555941827487,nan,1
41.90143991711113,4614.271557608531,5.041067140646076,Universitario,1
30.987795281141636,4014.408166582091,3.1110922329406643,Secundario,1
37.24092481810417,4565.448120667868,2.4158427883372346,Primario,1
35.12592400781795,4935.951304820643,4.838432035588772,Secundario,1
35.97676098548832,3628.243932489272,3.0153071405152403,Universitario,1
27.269902161445337,5098.380140509011,7.704434778001664,Universitario,1
35.245101742589426,3016.2664767127726,2.717343102759155,nan,1
39.979982912454496,4586.3819169585595,5.834860440399829,Primario,1
49.51143607795042,4031.9640912493865,6.259559082317027,Secundario,1
44.59270826085207,4175.300054045525,6.898768784253792,Universitario,1
56.531824575115564,3632.1985314875874,9.70911359257632,nan,1
27.326524371119504,5247.321088407551,0.9422781595067775,Primario,1
43.723206367206785,3395.7637142364733,6.823703798012696,nan,1
36.83342005738352,5387.4582268503145,6.86894633921427,nan,1
56.89802933217672,5394.03206626923,1.7408304857805712,nan,1
26.917017146448487,4451.1120876428195,5.781837241713932,nan,1
26.60278157819224,3687.1633826811876,3.741322447115963,nan,1
29.00607354555978,3162.226604246989,9.205899222341264,nan,1
13.76104275690193,2005.6277032648331,3.2944995332959466,nan,1
29.74244978319239,4539.878118704371,4.354340078616771,nan,1
27.40867338446302,2888.504950323051,3.858889219995885,nan,0
36.50393786476208,3028.5167772911914,2.485538767027789,Primario,1
38.41755975777159,4551.007831833607,0.3517640179058956,Primario,1
53.761708392158866,3570.114999432588,2.5017323382458896,nan,1
44.5042383818605,4217.59958139598,5.431590131385695,Secundario,1
29.23096344337597,4460.58266158377,5.847161802054498,Universitario,1
26.01585328651642,5604.700151539229,7.437111917214272,Universitario,1
39.919191715065054,4198.573671793403,8.149491200439746,Secundario,1
21.797667929793576,3450.3853464931963,6.201940313430805,Universitario,1
53.31458765854354,3924.921756596741,7.3899305231373,Primario,1
46.79440120721287,3422.131390480191,6.572154475750155,nan,1
30.308243478952953,5879.754583851553,1.696198810010216,Primario,1
17.868654709091224,4372.233594480912,6.1441444705344,Secundario,1
48.538723741654124,4584.667679150247,5.035617831472151,Primario,1
33.85460154747382,5352.501909229884,3.305509551576999,Universitario,1
47.378163119734616,3152.3503077058635,5.03658694970149,Universitario,1
,2573.5112941371344,6.071795409282665,Secundario,1
29.006249770462272,3977.2592206282548,4.394461800279187,nan,1
35.05243699718183,2576.3211777865235,7.975380164452577,Primario,1
35.46980593764742,3588.894410400734,6.023552305162141,Universitario,1
30.499345285207564,1821.0871923362488,7.62256983263572,Universitario,1
41.228499323474985,2648.3179644240745,8.769463062899636,nan,1
24.323795706174057,5222.930024618034,3.812676350624586,Universitario,1
33.576205149787064,4404.6368779762415,3.66586955354163,Primario,1
36.20295631711899,5797.651482006364,8.470309662330154,Universitario,1
40.14438834058749,3968.861930330689,2.691317044327139,Primario,1
42.1161487808889,3930.46779295663,4.705091219310559,Universitario,1
23.753579081621307,4215.474615528663,3.5378341107813283,Primario,1
19.658858292643778,7588.68128469898,2.0277737508235814,Universitario,1
47.77676821898509,5052.604736752287,6.493791187566894,Primario,1
38.323140119795916,3159.395385961856,4.19736560834108,Secundario,1
27.515134634434464,4407.342150027035,2.2176425782255085,Secundario,1
50.51151975522523,4152.565716529353,7.775564263012312,Secundario,1
36.156746342928585,4720.905023352666,1.0265872907054399,Universitario,1
46.792971840638266,5873.220013277307,4.556738713593703,nan,1
35.67518481410109,4587.775584910506,7.670972562698648,nan,1
55.60747924881987,3629.240656851467,7.745111819962318,Primario,1
52.55340842443204,5864.348918897747,6.282578018362665,nan,1
32.51035851520926,2694.126700489898,2.3597670269955215,Universitario,0
44.71570950954356,3728.8406677415223,5.48163316517257,Primario,1
41.45375949585147,4901.458558979049,6.066902322905154,Primario,1
48.68631557532349,3209.497284158083,3.6744683842492525,Universitario,1
25.350765394198955,3948.224757231814,6.129783828501374,Primario,1
41.86051459998439,3298.676658218471,0.5667583214400658,nan,1
45.58424486849588,3961.6604847188137,-0.26021060479659397,Secundario,1
17.412605135768857,3300.4010253118495,3.073387190783776,nan,1
23.16741487334225,4079.0447728953777,7.0793165466233186,Universitario,1
14.607678222398995,3670.3774768140283,7.5806809270972515,Secundario,1
32.305931655554424,5327.241271807078,,Secundario,1
42.17542255795962,4385.499615753731,9.40363183169299,nan,1
50.02357052096028,4738.129791059247,5.26995803157307,Secundario,1
35.74094780419775,4144.310206362178,0.35440323706090293,nan,1
51.286155455712915,3565.578144112419,5.910720216881304,nan,1
21.198985417851084,4334.800639348279,8.81673466016046,nan,1
17.966175606448452,4202.792806618889,3.5457354335092788,Universitario,1
34.44452301103381,1578.5873616864396,7.931250990085985,Secundario,1
38.840654489393074,4033.5530591468632,9.327109218777672,Universitario,1
34.67305251905907,4671.961664566225,5.1215324726982745,Universitario,1
,3283.9009161548247,2.764391410856228,nan,1
34.10879960487212,4867.520494769923,8.511030602579384,Secundario,1
21.95530499495147,4355.591690626897,8.500407103102845,Primario,1
41.69672548830039,3603.2188132606097,1.2248564622020703,Primario,1
38.66598246096848,4541.903353549602,4.694752682968532,nan,1
25.60120213672645,3631.407981011266,7.1624674336507805,nan,1
29.861330826633065,4276.798139305174,7.328490254075014,Universitario,1
24.407864781110483,3740.0783891329056,4.1324174455900025,Secundario,1
34.37320902726828,4549.005251114466,2.1241186574339705,nan,1
44.551423205012384,5346.8247402655,9.71203515950868,Universitario,1
25.142739536644562,3563.8810507797657,5.268118298662081,Primario,1
40.040465155178445,4902.226831850182,4.464071814111412,Universitario,1
29.69742381627559,3701.0377337828104,3.2352963916697677,Universitario,1
27.071271677376558,3708.877463292637,4.3954557387748645,nan,0
33.929696400454425,3604.7355335513666,0.27607814634326644,nan,1
